,Open Bid_x,Open Bid_y,Short Swap USDDKK,Long Swap USDDKK,open_1
2008-04-06,2.77,4.18,8.742244782853921e-06,-1.1494252873563217e-05,4.76168
2008-04-07,2.8,4.12,7.77777777777778e-06,-1.1842105263157895e-05,4.75819
2008-04-08,2.65,4.11,9.090909090909094e-06,-1.2633181126331807e-05,4.73242
2008-04-09,2.65,4.12,2.748917748917749e-05,-4.041095890410959e-05,4.74745
2008-04-10,2.65,4.12,9.163059163059163e-06,-1.2709284627092848e-05,4.7062
2008-04-11,2.66,4.09,9.82565011820331e-06,-1.237097753491196e-05,4.72747
2008-04-12,2.76,4.05,8.563615428900403e-06,-1.1007683215130026e-05,4.72747
2008-04-13,2.6,4.05,9.431181844974944e-06,-1.273148148148148e-05,4.72747
2008-04-14,2.7,4.09,9.42982456140351e-06,-1.193693693693694e-05,4.7449
2008-04-15,2.55,4.05,9.62962962962963e-06,-1.3302034428794992e-05,4.71043
2008-04-16,2.6,4.16,2.982456140350877e-05,-4.0740740740740745e-05,4.72358
2008-04-17,2.82,4.1,8.361678004535146e-06,-1.0762070971495057e-05,4.6752
2008-04-18,2.7,4.14,9.7953216374269e-06,-1.193693693693694e-05,4.69011
2008-04-19,2.7,4.05,9.137426900584795e-06,-1.1636636636636634e-05,4.69011
2008-04-20,2.7,4.16,9.941520467836256e-06,-1.208708708708708e-05,4.69011
2008-04-21,2.8,4.11,8.618233618233617e-06,-1.1038011695906432e-05,4.71249
2008-04-22,2.6,4.12,9.649122807017548e-06,-1.4043209876543208e-05,4.68605
2008-04-23,2.6,4.15,2.9605263157894746e-05,-4.050925925925925e-05,4.66723
2008-04-24,2.75,4.01,7.454289732770742e-06,-1.0814814814814814e-05,4.70684
2008-04-25,2.81,4.12,9.06735751295337e-06,-1.1738116068824731e-05,4.75306
2008-04-26,2.6,4.1,1.0510510510510507e-05,-1.311728395061728e-05,4.75306
2008-04-27,2.75,4.15,9.379509379509384e-06,-1.148148148148148e-05,4.75306
2008-04-28,2.65,4.09,9.925925925925924e-06,-1.2480974124809746e-05,4.76967
2008-04-29,2.5,4.1,1.0510510510510507e-05,-1.4285714285714284e-05,4.76483
2008-04-30,2.5,4.12,3.198198198198197e-05,-4.571428571428571e-05,4.78857
2008-05-01,2.5,4.38,1.2942779291553137e-05,-1.6904761904761903e-05,4.77001
2008-05-02,2.4,4.12,1.2857142857142856e-05,-1.6503267973856214e-05,4.82715
2008-05-03,2.35,4.1,1.2698412698412697e-05,-1.6169154228855717e-05,4.82715
2008-05-04,2.4,4.18,1.3333333333333332e-05,-1.5522875816993464e-05,4.82715
2008-05-05,2.35,4.07,1.1893583724569645e-05,-1.6749585406301825e-05,4.82185
2008-05-06,2.6,4.12,1.0148148148148148e-05,-1.4043209876543208e-05,4.80451
2008-05-07,2.5,4.1,3.638497652582159e-05,-4.285714285714285e-05,4.81
2008-05-08,2.5,4.2,1.179604261796043e-05,-1.507936507936508e-05,4.87158
2008-05-09,2.3,4.12,1.3446054750402576e-05,-1.7003367003367007e-05,4.84226
2008-05-10,2.3,4.1,1.388888888888889e-05,-1.6835016835016837e-05,4.84226
2008-05-12,2.4,4.16,1.317460317460318e-05,-1.6013071895424842e-05,4.83929
2008-05-13,2.2,4.1,1.388888888888889e-05,-1.822916666666666e-05,4.7998
2008-05-14,2.35,4.18,4e-05,-4.850746268656715e-05,4.82606
2008-05-15,2.4,4.12,1.2857142857142856e-05,-1.6503267973856214e-05,4.82346
2008-05-16,2.25,4.14,1.360708534621578e-05,-1.7863247863247866e-05,4.82083
2008-05-17,2.35,4.05,1.2882447665056356e-05,-1.5754560530679928e-05,4.82083
2008-05-18,2.38,4.18,1.3569604086845464e-05,-1.5779092702169626e-05,4.82083
2008-05-19,2.2,4.17,1.4460784313725488e-05,-1.9704861111111107e-05,4.79168
2008-05-20,2.17,4.22,1.5248928453676227e-05,-2.0592358920434625e-05,4.80151
2008-05-21,2.13,4.22,4.72972972972973e-05,-6.36315228966986e-05,4.75815
2008-05-22,2.2,4.22,1.616161616161616e-05,-2.013888888888889e-05,4.72683
2008-05-23,2.3,4.22,1.4869281045751627e-05,-1.8686868686868685e-05,4.73987
2008-05-24,2.3,4.2,1.470588235294118e-05,-1.767676767676768e-05,4.73987
2008-05-25,2.25,4.2,1.5084075173095943e-05,-1.837606837606838e-05,4.73987
2008-05-26,2.28,4.19,1.4253320375769356e-05,-1.7869241192411923e-05,4.73189
2008-05-27,2.3,4.4,1.570048309178744e-05,-1.978114478114479e-05,4.72291
2008-05-28,2.33,4.13,3.951149425287356e-05,-5.005005005005005e-05,4.75022
2008-05-29,2.4,4.22,1.3650793650793647e-05,-1.7320261437908496e-05,4.76909
2008-05-30,2.3,4.14,1.360708534621578e-05,-1.717171717171717e-05,4.80439
2008-05-31,2.43,4.16,1.2826565942713251e-05,-1.5630061548428898e-05,4.80439
2008-06-01,2.4,4.25,1.3652146464646464e-05,-1.593137254901961e-05,4.80439
2008-06-02,2.41,4.27,1.4531149646756582e-05,-1.7595307917888564e-05,4.79935
2008-06-03,2.4,4.16,1.317460317460318e-05,-1.6013071895424842e-05,4.7994
2008-06-04,2.4,4.22,4.275362318840579e-05,-5.196078431372549e-05,4.82445
2008-06-05,2.3,4.2,1.5339966832504146e-05,-1.767676767676768e-05,4.84259
2008-06-06,2.3,4.22,1.4251207729468597e-05,-1.8686868686868685e-05,4.78451
2008-06-07,2.36,4.23,1.4210019267822738e-05,-1.711309523809524e-05,4.78451
2008-06-08,2.3,4.25,1.4863547758284604e-05,-1.767676767676768e-05,4.78451
2008-06-09,2.34,4.22,1.4373385012919898e-05,-1.813040585495675e-05,4.72499
2008-06-10,2.25,4.21,1.5422885572139304e-05,-1.846153846153846e-05,4.78515
2008-06-11,2.2,4.21,4.626865671641791e-05,-5.755208333333334e-05,4.81769
2008-06-12,2.25,4.21,1.5422885572139304e-05,-1.846153846153846e-05,4.81326
2008-06-13,2.18,4.22,1.5765765765765765e-05,-2.044025157232704e-05,4.82397
2008-06-14,2.35,4.05,1.2882447665056356e-05,-1.5754560530679928e-05,4.82397
2008-06-15,2.18,4.25,1.641414141414142e-05,-1.9828791055206142e-05,4.82397
2008-06-16,2.25,4.22,1.5505804311774458e-05,-1.94017094017094e-05,4.84183
2008-06-17,2.25,4.22,1.4869281045751627e-05,-1.94017094017094e-05,4.80004
2008-06-18,2.15,4.09,4.520202020202021e-05,-5.661375661375662e-05,4.80831
2008-06-19,2.2,4.21,1.5422885572139304e-05,-1.918402777777778e-05,4.78866
2008-06-20,2.7,4.36,1.0894660894660896e-05,-1.3963963963963958e-05,4.80596
2008-06-21,2.65,4.24,1.1037037037037038e-05,-1.362252663622527e-05,4.80596
2008-06-22,2.8,4.25,9.424603174603178e-06,-1.1695906432748542e-05,4.80596
2008-06-23,2.75,4.29,9.423347398030943e-06,-1.2888888888888887e-05,4.77437
2008-06-24,2.8,4.17,8.579465541490854e-06,-1.1476608187134506e-05,4.80455
2008-06-25,2.7,4.1,2.705627705627704e-05,-3.603603603603602e-05,4.78738
2008-06-26,2.75,4.3,9.971509971509972e-06,-1.37037037037037e-05,4.75508
2008-06-27,2.5,4.3,1.2012012012012009e-05,-1.6666666666666664e-05,4.7379
2008-06-28,2.43,4.25,1.353478124016368e-05,-1.6358924522189824e-05,4.7379
2008-06-29,2.3,4.25,1.4863547758284604e-05,-1.80976430976431e-05,4.7379
2008-06-30,2.35,4.25,1.388888888888889e-05,-1.8242122719734656e-05,4.72335
2008-07-01,2.35,4.3,1.4285714285714284e-05,-1.8656716417910445e-05,4.73087
2008-07-02,2.5,4.48,4.1780821917808224e-05,-5.190476190476189e-05,4.71651
2008-07-03,2.35,4.45,1.5476190476190476e-05,-1.8242122719734656e-05,4.69463
2008-07-04,2.33,4.45,1.572477650063857e-05,-1.9352686019352687e-05,4.74245
2008-07-05,2.47,4.43,1.4472455648926236e-05,-1.7291066282420746e-05,4.74245
2008-07-06,2.42,4.45,1.4987445072190834e-05,-1.730019493177388e-05,4.74245
2008-07-07,2.45,4.45,1.427469135802469e-05,-1.7713365539452492e-05,4.76512
2008-07-08,2.38,4.42,1.5485312899106004e-05,-1.8408941485864564e-05,4.74542
2008-07-09,2.38,4.37,4.525862068965517e-05,-5.399408284023669e-05,4.75975
2008-07-10,2.35,4.43,1.5942028985507243e-05,-1.890547263681592e-05,4.74078
2008-07-11,2.41,4.44,1.5273820829376387e-05,-1.816552623004236e-05,4.7212
2008-07-12,2.41,4.35,1.4561570117125672e-05,-1.7432388400130334e-05,4.7212
2008-07-13,2.37,4.5,1.5998089780324737e-05,-1.838114078470161e-05,4.7212
2008-07-14,2.33,4.47,1.6520894071914476e-05,-1.9102435769102438e-05,4.68946
2008-07-15,2.4,4.5,1.5873015873015872e-05,-1.9607843137254903e-05,4.67786
2008-07-16,2.39,4.39,4.536771728748805e-05,-5.408062930186823e-05,4.6871
2008-07-17,2.4,4.39,1.561996779388083e-05,-1.7892156862745098e-05,4.70353
2008-07-18,2.39,4.38,1.5042979942693403e-05,-1.7944936086529003e-05,4.70496
2008-07-19,2.35,4.39,1.4999999999999994e-05,-1.857379767827529e-05,4.70496
2008-07-20,2.35,4.2,1.4090177133655395e-05,-1.6998341625207295e-05,4.70496
2008-07-21,2.3,4.4,1.6339869281045753e-05,-1.936026936026936e-05,4.69997
2008-07-22,2.3,4.4,1.6339869281045753e-05,-1.936026936026936e-05,4.683
2008-07-23,2.3,4.39,4.685990338164249e-05,-5.782828282828284e-05,4.72113
2008-07-24,2.35,4.47,1.563492063492063e-05,-1.9237147595356542e-05,4.75176
2008-07-25,2.35,4.4,1.570048309178744e-05,-1.8656716417910445e-05,4.75228
2008-07-26,2.4,4.38,1.492063492063492e-05,-1.7810457516339874e-05,4.75228
2008-07-27,2.33,4.45,1.610305958132045e-05,-1.8518518518518515e-05,4.75228
2008-07-28,2.3,4.36,1.6013071895424842e-05,-1.9023569023569024e-05,4.74519
2008-07-29,2.45,4.39,1.4397496087636932e-05,-1.723027375201288e-05,4.73691
2008-07-30,2.45,4.5,4.398148148148147e-05,-5.676328502415458e-05,4.78429
2008-07-31,2.4,4.5,1.5873015873015872e-05,-1.9607843137254903e-05,4.7853
2008-08-01,2.3,4.5,1.650563607085346e-05,-2.020202020202021e-05,4.78955
2008-08-02,2.43,4.47,1.5265974189486937e-05,-1.814058956916099e-05,4.78955
2008-08-03,2.35,4.47,1.626409017713365e-05,-1.8822553897180764e-05,4.78955
2008-08-04,2.28,4.5,1.6763848396501457e-05,-2.134146341463415e-05,4.78395
2008-08-05,2.4,4.32,1.4444444444444446e-05,-1.7320261437908496e-05,4.8015
2008-08-06,2.27,4.44,4.922027290448344e-05,-6.039755351681957e-05,4.81373
2008-08-07,2.27,4.49,1.6812865497076027e-05,-2.055725450220863e-05,4.83318
2008-08-08,2.27,4.5,1.6894087069525666e-05,-2.149167516139993e-05,4.90161
2008-08-09,2.39,4.3,1.4406240050939186e-05,-1.7289413307112422e-05,4.90161
2008-08-10,2.29,4.5,1.7025089605734762e-05,-1.950354609929077e-05,4.90161
2008-08-11,2.35,4.3,1.4895330112721417e-05,-1.7827529021558867e-05,4.97703
2008-08-12,2.35,4.49,1.6425120772946856e-05,-1.9402985074626868e-05,5.01047
2008-08-13,2.24,4.48,5.137659783677484e-05,-6.275720164609053e-05,4.99405
2008-08-14,2.24,4.43,1.6715830875122907e-05,-2.0490397805212615e-05,5.00555
2008-08-15,2.24,4.51,1.7371353654539495e-05,-2.117626886145404e-05,5.04682
2008-08-16,2.39,4.65,1.7191977077363898e-05,-2.056702720419535e-05,5.04682
2008-08-17,2.25,4.34,1.6238048137157925e-05,-1.957264957264957e-05,5.04682
2008-08-18,2.35,4.5,1.650563607085346e-05,-2.03150912106136e-05,5.05059
2008-08-19,2.3,4.52,1.7320261437908496e-05,-1.952861952861953e-05,5.0756
2008-08-20,2.24,4.48,5.137659783677484e-05,-6.275720164609053e-05,5.04875
2008-08-21,2.45,4.5,1.525821596244132e-05,-1.8921095008051526e-05,5.04685
2008-08-22,2.4,4.52,1.6031746031746026e-05,-1.8954248366013077e-05,5.01552
2008-08-23,2.31,4.52,1.6925817946226102e-05,-2.022490768714333e-05,5.01552
2008-08-24,2.38,4.57,1.642857142857143e-05,-1.8819855358316895e-05,5.01552
2008-08-25,2.18,4.52,1.7587113740959894e-05,-2.306079664570231e-05,5.06684
2008-08-26,2.27,4.52,1.7056530214424948e-05,-2.166156982670744e-05,5.06915
2008-08-27,2.27,4.52,5.116959064327485e-05,-6.498470948012233e-05,5.06111
2008-08-28,2.3,4.52,1.6666666666666664e-05,-2.1212121212121215e-05,5.04034
2008-08-29,2.39,4.52,1.541471048513302e-05,-1.9092100950508023e-05,5.05723
2008-08-30,2.26,4.55,1.7833662064431297e-05,-2.036468984321746e-05,5.05723
2008-08-31,2.4,4.55,1.690821256038647e-05,-1.8382352941176472e-05,5.05723
2008-09-01,2.35,4.53,1.6747181964573266e-05,-1.9734660033167496e-05,5.09386
2008-09-02,2.28,4.48,1.5964240102171142e-05,-2.032520325203252e-05,5.1157
2008-09-03,2.25,4.47,5.073529411764706e-05,-6.205128205128206e-05,5.14141
2008-09-04,2.25,4.49,1.7075163398692812e-05,-2.0854700854700857e-05,5.13567
2008-09-05,2.23,4.49,1.7340565417488498e-05,-2.1155830753353977e-05,5.21909
2008-09-06,2.2,4.47,1.6911764705882355e-05,-2.1440972222222214e-05,5.21909
2008-09-07,2.35,4.53,1.7401960784313733e-05,-1.890547263681592e-05,5.21909
2008-09-08,2.25,4.46,1.6830065359477125e-05,-2.05982905982906e-05,5.17399
2008-09-09,2.3,4.44,1.733001658374793e-05,-1.9696969696969693e-05,5.2902
2008-09-10,2.25,4.42,5.353535353535355e-05,-6.076923076923079e-05,5.27374
2008-09-11,2.3,4.47,1.7578772802653397e-05,-1.994949494949495e-05,5.34106
2008-09-12,2.25,4.45,1.6748366013071898e-05,-2.0512820512820512e-05,5.32305
2008-09-13,2.15,4.44,1.733001658374793e-05,-2.1957671957671956e-05,5.32305
2008-09-14,2.23,4.5,1.7827529021558867e-05,-2.0381836945304436e-05,5.32305
2008-09-15,2.2,4.46,1.7495854063018242e-05,-2.135416666666667e-05,5.16309
2008-09-16,2.8,4.65,1.1458333333333335e-05,-1.535087719298246e-05,5.25198
2008-09-17,4.47,4.67,5.920663114268865e-07,-6.855575868372951e-06,5.26476
2008-09-18,3.0,4.55,1.0763888888888886e-05,-1.284722222222222e-05,5.19265
2008-09-19,2.25,4.47,1.6911764705882355e-05,-2.068376068376069e-05,5.24632
2008-09-20,2.5,4.4,-5.050505050505022e-07,-1.6666666666666664e-05,5.24632
2008-09-21,4.0,4.39,-2.906976744186045e-06,-3.277777777777775e-06,5.24632
2008-09-22,3.5,4.38,-8.508508508508514e-07,-6.666666666666667e-06,5.13078
2008-09-23,3.0,4.55,8.496732026143791e-06,-1.284722222222222e-05,5.04575
2008-09-24,3.6,4.55,-7.440476190476164e-07,-2.264492753623189e-05,5.07922
2008-09-25,4.0,4.55,2.525252525252511e-07,-4.722222222222221e-06,5.06946
2008-09-26,4.5,4.39,-3.0303030303030318e-06,-4.545454545454544e-07,5.08068
2008-09-27,2.25,4.5,1.715686274509804e-05,-2.008547008547008e-05,5.08068
2008-09-28,4.2,4.28,-1.0482180293500737e-07,-1.7628205128205127e-06,5.08068
2008-09-29,3.8,4.45,1.335470085470087e-06,-4.918981481481486e-06,5.14353
2008-09-30,4.5,4.55,-4.059829059829061e-06,-1.7676767676767636e-06,5.19342
2008-10-01,4.55,4.55,-5.602240896358551e-06,-4.504504504504496e-06,5.27871
2008-10-02,3.0,4.74,-1.2037037037037035e-06,-1.3819444444444446e-05,5.33481
2008-10-03,4.0,4.55,-2.083333333333335e-06,-4.722222222222221e-06,5.38576
2008-10-04,3.5,3.89,-6.88034188034188e-06,-3.950617283950618e-06,5.38576
2008-10-05,4.4,4.5,-2.814088598402323e-06,-1.2860082304526744e-06,5.38576
2008-10-06,4.0,4.55,2.525252525252511e-07,-4.722222222222221e-06,5.46896
2008-10-07,2.5,4.4,5.555555555555561e-06,-1.6825396825396824e-05,5.48896
2008-10-08,5.0,3.85,-2.9444444444444448e-05,2.083333333333335e-06,5.48527
2008-10-09,3.75,4.95,1.218323586744637e-06,-8.771929824561406e-06,5.44573
2008-10-10,4.0,4.5,-5.9523809523809525e-06,-3.999999999999997e-06,5.49241
2008-10-11,5.75,4.63,-7.598566308243728e-06,4.19753086419753e-06,5.49241
2008-10-12,5.75,4.57,-7.813620071684587e-06,4.238683127572017e-06,5.49241
2008-10-13,4.5,3.86,-8.492063492063496e-06,-1.8181818181818172e-06,5.50351
2008-10-14,4.0,4.33,-4.999999999999998e-06,-7.277777777777778e-06,5.44585
2008-10-15,3.25,4.53,-6.5277777777777725e-06,-2.941176470588236e-05,5.48734
2008-10-16,2.94,4.6,8.169934640522847e-07,-1.4523406655386354e-05,5.52861
2008-10-17,2.75,4.25,0.0,-1.851851851851852e-05,5.52781
2008-10-18,2.15,4.25,5.366161616161615e-06,-2.7336860670194003e-05,5.52781
2008-10-19,3.5,4.6,3.33333333333333e-06,-7.716049382716046e-06,5.52781
2008-10-20,2.92,4.2,1.611863313990979e-07,-1.6156462585034015e-05,5.52822
2008-10-21,2.5,4.12,7.77777777777778e-06,-2.07936507936508e-05,5.58911
2008-10-22,0.75,4.85,4.666666666666666e-05,-0.0002095238095238,5.76495
2008-10-23,1.0,4.85,2.638888888888889e-05,-5.763888888888889e-05,5.8377
2008-10-24,1.5,4.1,1.9444444444444445e-05,-4e-05,5.83883
2008-10-25,1.75,4.34,1.1777777777777776e-05,-3.585858585858586e-05,5.83883
2008-10-26,1.9,4.6,1.5432098765432092e-05,-2.7298850574712648e-05,5.83883
2008-10-27,1.9,4.13,1.180555555555556e-05,-3.0938697318007665e-05,5.90758
2008-10-28,1.5,4.51,2.324074074074074e-05,-4.411111111111112e-05,5.99841
2008-10-29,2.1,4.16,4.502487562189054e-05,-8.225806451612904e-05,5.8588
2008-10-30,0.65,4.81,2.78735632183908e-05,-8.686868686868686e-05,5.62629
2008-10-31,0.8,5.5,5.072463768115943e-05,-7.716049382716049e-05,5.78976
2008-11-01,1.75,5.75,2.2222222222222223e-05,-4.2929292929292925e-05,5.78976
2008-11-02,1.75,5.25,1.851851851851852e-05,-3.686868686868688e-05,5.78976
2008-11-03,0.75,5.05,4.691358024691357e-05,-7.46031746031746e-05,5.79722
2008-11-04,0.47,5.18,5.980725623582766e-05,-9.315948601662889e-05,5.91582
2008-11-05,0.74,5.18,0.0001754606365159,-0.0002231800766283,5.78291
2008-11-06,-0.9,5.18,0.0001438888888888,-0.00175,5.77683
2008-11-07,-0.82,5.18,5.805555555555555e-05,-0.0009598765432098,5.83188
2008-11-08,1.0,5.28,4.975308641975309e-05,-6.083333333333333e-05,5.83188
2008-11-09,1.0,5.25,4.938271604938271e-05,-6.111111111111112e-05,5.83188
2008-11-10,0.25,5.18,7.031746031746031e-05,-0.0001144444444444,5.77308
2008-11-11,0.42,5.03,4.115226337448561e-05,-9.44835680751174e-05,5.84282
2008-11-12,0.37,5.03,0.0001286919831223,-0.0002968369829683,5.91755
2008-11-13,0.7,5.1,5.694444444444444e-05,-7.434640522875818e-05,5.9765
2008-11-14,-0.9,5.03,0.0001397222222222,-0.0017083333333333,5.85005
2008-11-15,0.7,5.3,5.972222222222221e-05,-7.924836601307189e-05,5.85005
2008-11-16,0.6,5.3,5.476939203354297e-05,-8.593750000000001e-05,5.85005
2008-11-17,0.5,4.73,1.76984126984127e-05,-8.240740740740741e-05,5.92335
2008-11-18,0.9,4.73,4.264995083579156e-05,-5.921052631578948e-05,5.9038
2008-11-19,0.77,4.73,0.0001408450704225,-0.0001967984934086,5.9013
2008-11-20,0.4,4.73,4.142512077294687e-05,-9.027777777777776e-05,5.96465
2008-11-21,0.8,4.73,4.801587301587301e-05,-6.40432098765432e-05,5.96496
2008-11-22,0.75,4.35,4.6527777777777774e-05,-7.301587301587302e-05,5.96496
2008-11-23,0.75,4.6,5e-05,-6.904761904761904e-05,5.96496
2008-11-24,0.85,5.3,2.8673835125448028e-05,-7.282282282282282e-05,5.88359
2008-11-25,1.07,4.73,4.082854406130268e-05,-5.206655931293612e-05,5.79998
2008-11-26,1.0,4.73,0.0001076666666666,-0.0001645833333333,5.74213
2008-11-27,1.1,4.73,3.3440170940170945e-05,-5.092592592592593e-05,5.76423
2008-11-28,1.0,4.73,3.58888888888889e-05,-5.486111111111112e-05,5.77
2008-11-29,0.75,4.35,4.6527777777777774e-05,-7.301587301587302e-05,5.77
2008-11-30,0.75,4.6,5e-05,-6.904761904761904e-05,5.77
2008-12-01,0.9,4.28,3.888888888888889e-05,-6.403508771929826e-05,5.87141
2008-12-02,1.15,4.68,2.8571428571428567e-05,-4.844961240310078e-05,5.88515
2008-12-03,1.1,4.68,0.0001224637681159,-0.0001507936507936,5.86141
2008-12-04,0.6,4.63,4.6693121693121686e-05,-7.378472222222221e-05,5.87725
2008-12-05,0.6,4.05,3.902116402116402e-05,-6.371527777777777e-05,5.84355
2008-12-06,0.75,4.5,4.861111111111112e-05,-7.222222222222223e-05,5.84355
2008-12-07,0.75,4.12,4.333333333333333e-05,-5.587301587301586e-05,5.84355
2008-12-08,-0.85,3.88,4e-05,-0.0009166666666666,5.8355
2008-12-09,0.4,3.88,4.753086419753086e-05,-7.341269841269841e-05,5.78621
2008-12-10,0.17,3.88,0.0001517341040462,-0.0002799145299145,5.74875
2008-12-11,0.1,3.88,1.5949820788530468e-05,-0.0001010101010101,5.7087
2008-12-12,0.2,3.88,4.753086419753086e-05,-9.027777777777776e-05,5.57236
2008-12-13,0.25,4.0,4.1666666666666665e-05,-0.0001,5.57236
2008-12-14,0.25,3.95,4.097222222222223e-05,-8.555555555555556e-05,5.57236
2008-12-15,0.2,3.88,5.694444444444444e-05,-9.027777777777776e-05,5.52361
2008-12-16,0.1,3.88,6.259259259259259e-05,-0.0001010101010101,5.42633
2008-12-17,0.1,3.95,0.0002604166666666,-0.0003030303030303,5.26767
2008-12-18,0.2,3.88,5.694444444444444e-05,-9.027777777777776e-05,5.16044
2008-12-19,0.1,3.88,6.259259259259259e-05,-0.0001010101010101,5.22297
2008-12-20,0.25,3.9,4.0277777777777785e-05,-0.0001,5.22297
2008-12-21,0.25,3.9,4.0277777777777785e-05,-0.0001,5.22297
2008-12-22,0.05,3.93,1.7122040072859747e-05,-0.0001084656084656,5.33206
2008-12-23,0.5,4.28,4.555555555555556e-05,-7.462962962962964e-05,5.33094
2008-12-24,0.35,3.93,5.833333333333333e-05,-0.0002345679012345,5.3391
2008-12-25,0.1,4.3,8.547008547008546e-05,-0.0001212121212121,5.3391
2008-12-26,0.1,4.3,8.547008547008546e-05,-0.0001212121212121,5.30833
2008-12-27,0.25,3.75,3.819444444444445e-05,-9.444444444444448e-05,5.30833
2008-12-28,0.25,3.75,3.819444444444445e-05,-9.444444444444448e-05,5.30833
2008-12-29,0.25,3.93,5.047619047619047e-05,-8.666666666666667e-05,5.25971
2008-12-30,0.5,3.93,4.429824561403509e-05,-6.75925925925926e-05,5.27974
2008-12-31,0.03,4.3,6.243124312431243e-05,-0.0003940129449838,5.28164
2009-01-01,0.25,4.3,4.583333333333333e-05,-0.0001033333333333,5.28164
2009-01-02,0.3,4.3,6.42361111111111e-05,-9.829059829059828e-05,5.36627
2009-01-03,0.43,3.88,5.538513974096796e-05,-6.895881895881897e-05,5.36627
2009-01-04,0.25,3.75,3.819444444444445e-05,-9.444444444444448e-05,5.36627
2009-01-05,0.05,3.78,7.057613168724277e-05,-0.0001044973544973,5.36
2009-01-06,0.2,3.58,6.309523809523811e-05,-8.333333333333333e-05,5.49322
2009-01-07,0.2,3.58,0.0001711111111111,-0.00025,5.51308
2009-01-08,0.1,3.53,6.9017094017094e-05,-9.217171717171716e-05,5.46395
2009-01-09,0.2,3.53,5.61111111111111e-05,-8.217592592592592e-05,5.4602
2009-01-10,0.05,3.63,7.511111111111111e-05,-9.735449735449737e-05,5.4602
2009-01-11,0.25,3.4,3.333333333333334e-05,-8.777777777777778e-05,5.4602
2009-01-12,0.05,3.6,6.687242798353909e-05,-9.78835978835979e-05,5.56195
2009-01-13,0.1,3.53,6.21031746031746e-05,-9.217171717171716e-05,5.58915
2009-01-14,0.05,3.43,0.0001901234567901,-0.0002857142857142,5.62035
2009-01-15,0.1,3.43,6.011904761904762e-05,-8.964646464646466e-05,5.6527
2009-01-16,0.15,3.43,5.708812260536399e-05,-8.454106280193237e-05,5.6324
2009-01-17,0.1,3.08,5.317460317460318e-05,-7.777777777777775e-05,5.6324
